mathId,name,advisors,thesis,thesisUniversity,thesisCountry,thesisYear,numStudents,numDescendants
173153,Kehinde Rilwan Salau,Marco A. Janssen;John Martin Anderies;Carlos  Castillo-Chavez,Assessing the Effects of Institutional and Spatial Arrangements in Analytical and Computational Models of Conservation,Arizona State University,UnitedStates,2013,0,0
173154,Faicel  Benabderrazik,Lai The Pham,Existence et unicité pour un problème de Sturm Liouville et approximations numériques,de 3ème cycle Université de Nantes,France,1985,0,0
173155,Michael  Roberson,Chandrasekhar  Boyapati,Glass Box Software Model Checking,University of Michigan,UnitedStates,2011,0,0
173156,Stephen G. Yeager,Baylor Tarrant Fox-Kemper,Understanding and predicting changes in North Atlantic Sea Surface Temperature,University of Colorado Boulder,UnitedStates,2013,0,0
173157,Julie  De Pril,Thomas  Brihaye;VÃ©ronique  BruyÃ¨re,Equilibria in Multiplayer Cost Games,Université de Mons-Hainaut,Belgium,2013,0,0
173158,Benjamin  Seyfferth,Peter  Koepke,Three models of ordinal computability,rer. nat. Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,2013,0,0
173159,R. G.  Devdariani,,,,,,1,1
173160,Nugzari  Papukashvili,Gennadi  Vainikko;R. G.  Devdariani,Investigation of the Backus–Gilbert method for solving integral equations of the first kind,Ivane Javakhishvili Tbilisi State University,Georgia,1990,0,0
173161,Hua  Chen,Minyou  Qi,,Wuhan University,China,1986,3,3
173162,Adam  Gilbert,Nancy  Eaton,Some Results on Graph Representations and Closure Systems,University of Rhode Island,UnitedStates,2013,0,0
173163,Gary  Tiner,Nancy  Eaton,On the Erdos-Sos Conjecture,University of Rhode Island,UnitedStates,2007,0,0
173164,Rafael  Chen,Eli  Biham,New Techniques for Cryptanalysis of Cryptographic Hash Functions,Technion-Israel Institute of Technology,Israel,2011,0,0
173165,Yaacov Zvi Jonathan Hoch,Adi  Shamir,Security analysis of generic iterated hash functions,Weizmann Institute of Science,Israel,2010,0,0
173166,Rachel Ann Becvarik,Eric Karl Chicken,Nonparametric Nonstationary Density Estimation Including Upper Control Limit Methods for Detecting Change Points,Florida State University,UnitedStates,2013,0,0
173167,Kelly Ann McGinnity,Eric Karl Chicken,Nonparametric Wavelet Thresholding and Profile Monitoring for Non-Gaussian Errors,Florida State University,UnitedStates,2013,0,0
173168,Michael Alexander  Kaufmann,Andreas  Meier,Inductive Fuzzy Classification,Université de Fribourg,Switzerland,2012,0,0
173169,Sy Han Steven Chiou,Jun  Yan;Sangwook  Kang,Statistical Methods and Computing for Semiparametric Accelerated Failure Time Model with Induced Smoothing,University of Connecticut,UnitedStates,2013,0,0
173170,Albert Max Lai,Jason  Nieh,A Remote Training Approach for Teaching Seniors to Use a Telehealth System,Columbia University,UnitedStates,2007,0,0
173171,Brittany Colleen Shelton,Mark Allan Skandera,Combinatorial Interpretations of Induced Sign Characters of the Hecke Algebra,Lehigh University,UnitedStates,2013,0,0
173172,Shawn Jeremy Henry,Andreas Raphael Blass,Classifying Topoi and Preservation of Higher Order Logic by Geometric Morphisms,University of Michigan,UnitedStates,2013,0,0
173173,Rachel  Manspeaker,Andrew Granville Bennett,Using data mining to differentiate instruction in college algebra,Kansas State University,UnitedStates,2011,0,0
173174,Stephen Martin Feeney,Hiranya  Peiris,Novel Algorithms for Early Universe Cosmology,University College London,UnitedKingdom,2012,0,0
173175,Antonio  Lijoi,Eugenio  Regazzini,Approximating priors by finite mixtures of conjugate distributions for an exponential family,Università di Trento,Italy,1999,1,1
173176,Thomas  DuBois,Aravind  Srinivasan,Using and Manipulating Probabilistic Connectivity in Social Networks,University of Maryland College Park,UnitedStates,2011,0,0
173177,David  Levin,Bobby Samrat Bhattacharjee;Aravind  Srinivasan;Neil  Spring,Systems-Compatible Incentives,University of Maryland College Park,UnitedStates,2010,0,0
173178,Kevin J.  Hughes,Elias M. Stein,Arithmetic Analogues in Harmonic Analysis: Results related to Waring's problem,Princeton University,UnitedStates,2012,0,0
173179,Mikhail  Sizintsev,Richard Patrick Wildes,On 3D Spacetime Oriented Energy Representation for Spatiotemporal Stereo and Motion Recovery,York University,Canada,2012,0,0
173180,Vilas  Jagannath,Darko  Marinov;Gul Abdulnabi Agha,Improved Regression Testing of Multithreaded Programs,University of Illinois at Urbana-Champaign,UnitedStates,2012,0,0
173181,T H Tyler,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,2003,0,0
173182,Geoffrey  Higginson,Walter Kurt Hayman,The asymptotic Bieberbach conjecture for weakly p-valent functions,Imperial College London,UnitedKingdom,1976,0,0
173183,R J M Hornblower,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,1970,0,0
173184,M N M Talpur,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,1967,0,0
173185,K W Lucas,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,1966,0,0
173186,B G Eke,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,1965,0,0
173187,Waficka  Al-Katifi,Walter Kurt Hayman,,Imperial College London,UnitedKingdom,1963,0,0
173188,Jonathan  Ganc,Eiichiro  Komatsu,Understanding the Signatures of Single-field Inflation in Cosmological Probes,University of Texas at Austin,UnitedStates,2013,0,0
173189,Hui  Gao,Tong  Liu,Breuil's Conjecture on Strongly Divisible Lattices in the r=p-1 Unipotent Case,Purdue University,UnitedStates,2013,0,0
173190,Jianfei  Zhu,GÃ¶sta Kristoffer Grahne,Efficiently mining frequent itemsets from very large databases,Concordia University,Canada,2004,0,0
173191,Adrian Constantin Onet,GÃ¶sta Kristoffer Grahne,The Chase Procedure and its Applications,Concordia University,Canada,2012,0,0
173192,Michael  Fleming,Robin  Cohen,Reasoning about Interaction in Mixed-Initiative Artificial Intelligence Systems,University of Waterloo,Canada,2003,0,0
173193,Chris  Micacchi,Robin  Cohen,An Architecture for Multi-Agent Systems Operating in Soft Real-Time Environments with Unexpected Events,University of Waterloo,Canada,2004,0,0
173194,Dana  Wilkinson,Robin  Cohen;Michael  Bowling;Dale Eric Schuurmans,Subjective Mapping,University of Waterloo,Canada,2007,0,0
173195,Jie  Zhang,Robin  Cohen,Promoting Honesty in E-Marketplaces: Combining Trust Modeling and Incentive Mechanism Design,University of Waterloo,Canada,2009,0,0
173196,John  Champaign,Robin  Cohen,Peer-Based Intelligent Tutoring Systems: A Corpus-Oriented Approach,University of Waterloo,Canada,2012,0,0
173197,Nasir  Memon,Stephen Da-Yen Tse,Multiple-Inverse-Diffusion Flame Synthesis of Carbon Nanomaterials,Rutgers University New Brunswick,UnitedStates,2012,0,0
173198,Sarah N. Kitchen,Dragan  Milicic,Localization of Cohomologically Induced Modules to Partial Flag Varieties,University of Utah,UnitedStates,2010,0,0
173199,Larry James Romans,Nicholas P. Warner,Supergravity Theory from Ten Dimensions,California Institute of Technology,UnitedStates,1985,0,0
173200,Eric J.  Wyers,Paul D. Franzon,Direct Search Calibration Algorithms for Digitally Reconfigurable Radio Frequency Integrated Circuits,North Carolina State University,UnitedStates,2013,0,0
173201,Amir Homayoun  Sadoughi,Amir H. Hirsa,Newtonian to non-Newtonian flow transition in a lung surfactant model (DPPC),Rensselaer Polytechnic Institute,UnitedStates,2012,0,0
173202,Tomas  Sundin,Petre  Stoica,Spectral analysis and magnetic resonance spectroscopy,Uppsala Universitet,Sweden,2001,0,0
173203,Erik G Larsson,Petre  Stoica,The ubiquitous signal processing: Applications to communications spectral analysis and array processing,Uppsala Universitet,Sweden,2002,0,0
173204,Girish  Ganesan,Petre  Stoica,Designing Space-Time Codes Using Orthogonal Designs,Uppsala Universitet,Sweden,2002,0,0
173205,Per  Ãhgren,Petre  Stoica,On System Identification and Acoustic Echo Cancellation,Uppsala Universitet,Sweden,2004,0,0
173206,Richard  Abrahamsson,Petre  Stoica,Estimation Problems in Array Signal Processing System Identification and Radar Imagery,Uppsala Universitet,Sweden,2006,0,0
173207,Niclas  Sandgren,Petre  Stoica,Advanced Spectral Analysis with Applications,Uppsala Universitet,Sweden,2007,0,0
173208,Yngve  SelÃ©n,Petre  Stoica,Model Selection and Sparse Modeling,Uppsala Universitet,Sweden,2007,0,0
173209,Prabhu  Babu,Petre  Stoica,Spectral Analysis of Nonuniformly Sampled Data and Applications,Uppsala Universitet,Sweden,2012,0,0
173210,Joakim  Sorelius,Torsten  SÃ¶derstrÃ¶m;Petre  Stoica,Subspace-based parameter estimation problems in signal processing,Uppsala Universitet,Sweden,1999,0,0
173211,Mats  Cedervall,Torsten  SÃ¶derstrÃ¶m;Petre  Stoica,Subspace and maximum likelihood estimation for systems and signals modelling,Uppsala Universitet,Sweden,1997,0,0
173212,Peter  HÃ¤ndel,Torsten  SÃ¶derstrÃ¶m;Petre  Stoica,Estimation methods for narrow-band signals,Uppsala Universitet,Sweden,1993,0,0
173213,Ari  Kangas,Torsten  SÃ¶derstrÃ¶m;Petre  Stoica,,Uppsala Universitet,Sweden,1993,0,0
173214,John C.  Kiss,Derong  Liu,Numerical Solutions of Partial Differential Equations via Multidimensional Wave Digital Filter Techniques,Stevens Institute of Technology,UnitedStates,1996,0,0
173215,Soila Pertet Kavulya,Priya  Narasimhan,Automated Diagnosis of Chronic Performance Problems in Production Systems,Carnegie Mellon University,UnitedStates,2013,0,0
173216,David  Krumm,Dino Jacques Lorenzini,Quadratic points on modular curves,University of Georgia,UnitedStates,2013,0,0
173217,Delphine  Bresch-Pietri,Nicolas  Petit,Robust control of variable time-delay systems : Theoretical contributions and applications to engine control,École Nationale Supérieure des Mines de Paris,France,2012,0,0
173218,Osvaldo Alfonso Tellez Nieto,Michael  Hrusak,Ideales $\sigma$-ideales y forcing,Universidad Nacional Autónoma de México,Mexico,2013,0,0
173219,Alyssa  Pampell,Alejandro Borbolla Aceves,,Southern Methodist University,UnitedStates,2013,0,0
173220,Ajaya  Babu  Paudel,Mohamed Ali Hooshyar,An Inverse Scattering Problem for the Two Dimensional Helmholtz Equation,University of Texas at Dallas,UnitedStates,2012,0,0
173221,Aristarchus Apollonovich Belopolski,Fyodor Aleksandrovich Bredikhin,,,,1896,0,0
173222,Sergei Konstantinovich Kostinsky,Fyodor Aleksandrovich Bredikhin,,,,Ph.D.,0,0
173223,Jorge  Elorza,Pedro J. Burillo-LÃ³pez,Generación estructuras y representación de los operadores de consecuencias de la lógica borrosa,,,1993,0,0
173224,Bernard  Malouin Jr.,Amir H. Hirsa,Electromagnetic forcing of capillary surfaces and application to liquid lens systems,Rensselaer Polytechnic Institute,UnitedStates,2010,0,0
173225,Maria  Osipenko,Wolfgang Karl HÃ¤rdle,Essays on Modelling Multivariate Dependence with Applications to Energy and Weather,,Germany,,0,0
173226,Elena  Silyakova,Wolfgang Karl HÃ¤rdle;Ostap  Okhrin,Modelling implied correlation dynamics,,Germany,,0,0
173227,Narcisse Roland  Loufouma Makala,Valentin Goutev Gutev,Normality-like Properties Paraconvexity and Selections,University of KwaZulu-Natal,SouthAfrica,2012,0,0
173228,Alexander  Karlsson,Sten Fredrik Andler;Ronnie  Johansson;Lars  Karlsson,Evaluating Credal Set Theory as a Belief Framework in High-Level Information Fusion for Automated Decision-Making,Örebro University,Sweden,2010,0,0
173229,Pavlo S. Vaschuk,Taras A. Mel'nyk,Asymptotic analysis of  elliptic boundary-value problems with alternated boundary conditions in thick two-level junctions,Taras Shevchenko National University of Kyiv,Ukraine,2008,0,0
173230,Olena A. Sivak,Taras A. Mel'nyk,Asymptotic analysis of elliptic and parabolic boundary-value problems with singularly perturbed interactions on the boundaries of perforated domains,Taras Shevchenko National University of Kyiv,Ukraine,2013,0,0
173231,Andrii V. Popov,Taras A. Mel'nyk,Asymptotic approximations for solutions of boundary-valued and spectral problems in thin domains,Taras Shevchenko National University of Kyiv,Ukraine,2013,0,0
173232,Tinglong  Dai,Sridhar R. Tayur,Incentives in U.S. Healthcare Operations,Carnegie Mellon University,UnitedStates,2013,0,0
173233,Robert  Goldstein,Irvine Noel Baker,,Imperial College,UnitedKingdom,London,0,0
173234,Jonathan Meyer Weinreich,Irvine Noel Baker,Boundaries which arise in the iteration of transcendental entire functions,Imperial College London,UnitedKingdom,1991,0,0
173235,Ramez  Maalouf,Irvine Noel Baker,,Imperial College,UnitedKingdom,London,0,0
173236,Matthew  Herring,Irvine Noel Baker,,Imperial College,UnitedKingdom,London,0,0
173237,Patricia  Dominguez,Irvine Noel Baker,,Imperial College,UnitedKingdom,London,1,1
173238,Vasily Vladimirovich Yurchishin,Viktor Mikhaylovich Glushkov;Alexander Vadimovich Lyaletski,Logical and Linguistic Aspects of Planning Actions on Computer,Kiev State University,Ukraine,1988,0,0
173239,Joshua Cody Dolence,Charles Forbes Gammie,Self-Consistent Dynamical and Radiative Models of Low-Luminosity Active
Galactic Nuclei,University of Illinois at Urbana-Champaign,UnitedStates,2011,0,0
173240,Matthew William Anderson,Dieter Johan Theodoor van Melkebeek,Advancing Algebraic and Logical Approaches to Circuit Lower Bounds in Computer Sciences,University of Wisconsin-Madison,UnitedStates,2012,0,0
173241,Ulrich  FÃ¶Ãmeier,Michael  Kaufmann,Orthogonale Visualisierungstechniken für Graphen,Eberhard-Karls-Universität Tübingen,Germany,1997,0,0
173242,Sergi  Oliva,Albert  Atserias,On the Complexity of Resolution-based Proof Systems,Universitat Politècnica de Catalunya,Spain,2013,0,0
173243,Stanislav Nikolaevich Fedotov,Ivan Vladimirovich Arzhantsev,Semiinvariants and moduli spaces of representations of quivers,Lomonosov Moscow State University,Russia,2013,0,0
173244,Hoeskuldur Petur Halldorssoân,Tobias Holck Colding,Self-Similar Solutions to the Mean Curvature Flow in Euclidean and Minkowski Space,Massachusetts Institute of Technology,UnitedStates,2013,0,0
173245,Noah Manus Daniels,Lenore Jennifer Cowen,Remote Homology Detection in Proteins Using Graphical Models,Tufts University,UnitedStates,2013,0,0
173246,Stephen B. Cox,,,,,,1,1
173247,Richard A. Erickson,Stephen B. Cox;Kevin Richard Long,Quantifying the Effect of Toxicants on Ecological Populations,Texas Tech University,UnitedStates,2013,0,0
173248,Qin (Sarah)  Song,Michael  Black,Microarray-based gene set analysis in cancer studies,University of Auckland,NewZealand,2008,0,0
173249,Hui  Jiang,Wing-Hung  Wong,Computational And Statistical Approaches In RNA Sequencing Analysis,Stanford University,UnitedStates,2009,0,0
173250,Brian  McArdle,,,,,,2,2
173251,BÃ©nÃ©dicte  Madon,Brian  McArdle,An extension of the Jolly-Seber model combining two sources of capture-recapture data,University of Auckland,NewZealand,2010,0,0
173252,Chandan  Saha,Manindra  Agrawal,On the Complexity of Certain Algebraic and Number Theoretic Problems,Indian Institute of Technology Kanpur,India,2010,0,0
173253,Ramprasad  Saptharishi,Manindra  Agrawal,Unified approaches to polynomial identity testing and lower bounds,Chennai Mathematical Institute,India,2013,0,0
173254,Alexandr  Blokhin,Mark  Bashmakov,,Leningrad State University,Russia,1984,0,0
173255,Jeremi  Sudol,Stefano  Soatto,LookTel --- Computer Vision Applications for the Visually Impaired,University of California Los Angeles,UnitedStates,2013,0,0
173256,Victor  Barranca,Gregor  Kovacic;David  Cai,Data Compression in Sensory Processing,Rensselaer Polytechnic Institute,UnitedStates,2013,0,0
173257,Guillaume  MarÃ§ais,James Alan Yorke;Carl  Kingsford,Genome Assembly Techniques,University of Maryland College Park,UnitedStates,2011,0,0
173258,Christian  Axler,Benjamin  Klopsch,Über die Primzahl-Zählfunktion die n-te Primzahl und verallgemeinerte Ramanujan-Primzahlen,Heinrich-Heine-Universität Düsseldorf,Germany,2013,0,0
173259,Hassan Najafi Alishah,Rui Loja Fernandes,KAM theory Presymplectic dynamics and Lie algebroids,Instituto Superior Técnico,Portugal,2012,0,0
173260,Bernard  Lidicky,Jiri  Fiala,Graph coloring problems,Charles University,CzechRepublic,2011,0,0
173261,Adnan  Ansar,Kostas (Kostantinos)  Daniilidis,Registration for Augmented Reality,University of Pennsylvania,UnitedStates,2001,0,0
173262,Reuben N. S. Rowe,Steffen  van Bakel,Semantic Types for Class-based Objects,Imperial College London,UnitedKingdom,2013,0,0
173263,Hans  Troger,,Fahrstabilitätsuntersuchungen an einem Sattelschleppzug,techn. Universität Wien,Austria,1970,1,2
173264,Arno  Berger,Hans  Troger;Roman  Schnabl,Anwendungen der Conley-Index-Theorie zum Nachweis
chaotischen Systemverhaltens,techn. Technische Universität Wien,Austria,1997,1,1
173265,Orfeu  Bertolami,Graham G. Ross,Cosmological Implications of Supergravity and Superstring Theories,University of Oxford,UnitedKingdom,1987,7,7
173266,Hadi  Hadizadeh,Ivan V. Bajic,Visual Saliency in Video Compression and Transmission,Simon Fraser University,Canada,2013,0,0
173267,Pei  Yin,Allanus Hak-Man Tsoi,Volatility Estimation And Price Prediction Using A Hidden Markov Model With Empirical Study,University of Missouri - Columbia,UnitedStates,2007,0,0
173268,Bo  Zhang,Allanus Hak-Man Tsoi,Stability Theory of Stochastic Differential Systems,Hong Kong University of Science and Technology,China,1996,0,0
173269,Florian  UeltzhÃ¶fer,Claudia  KlÃ¼ppelberg;Jean  Jacod;Mark  Podolskij,On the estimation of jumps of ontinuous-time stochastic processes,rer. nat. Technische Universität München,Germany,2013,0,0
173270,Simon Holm Jensen,Anders  MÃ¸ller,Static Analysis for JavaScript,Aarhus University,Denmark,2013,0,0
173271,Matthew  Corne,Arkady  Kheyfets,Minimally-Constrained Canonical Quantization of Geometrodynamics,North Carolina State University,UnitedStates,2013,0,0
173272,Melissa  Tolley,Thomas Joseph Lada,The Connections Between A-Infinity and L-Infinity Algebras,North Carolina State University,UnitedStates,2013,0,0
173273,Sidong Max Zhang,Zhilin  Li,The Immersed Interface Method for Two Dimensional Helmholtz/Poisson Equation with Complex Number Space,North Carolina State University,UnitedStates,2013,0,0
173274,Andrew  Wilfong,Serge  Ochanine,Toric Varieties and Cobordism,University of Kentucky,UnitedStates,2013,0,0
173275,Yanli  Huang,Dongming  Wang;Franz  Winkler,Computation and Applications of Implicit and Parametric Representations of Varieties,Johannes Kepler Universität Linz and Beihang University,Austria,2012,0,0
173276,Maria  Battarra,Daniele  Vigo,Exact and Heuristic Algorithms for Routing Problems,Università di Bologna,Italy,2010,0,0
173277,Gilles  Bernot,,,,,,1,2
173278,Franz  Zizek,,,,,,1,11
173279,David  Bergman,Willem-Jan  van Hoeve;John N. Hooker,New Techniques for Discrete Optimization,Carnegie Mellon University,UnitedStates,2013,0,0
173280,Igor Olegovich Solopko,Vladimir Vasilievich Sharko,Singularity of functions and geometry of manifolds,,,1984,0,0
173281,Vladimir Ivanovich Siryk,Anatolii Vasilievich Bondar,,,,1986,0,0
173282,Erich Leigh Foster,Traian  Iliescu,Finite Elements for the Quasi-Geostrophic Equations of the Ocean,Virginia Polytechnic Institute and State University,UnitedStates,2013,0,0
173283,Jan C. Fransoo,J. W. M.  Bertrand;Jacob  Wijngaard,Production Control in Capacitated Process Industries,Technische Universiteit Eindhoven,Netherlands,1989,8,8
173284,Harold  Sackrowitz,Alvin John Baranchik,,Columbia University,UnitedStates,1968,0,0
173285,Harris B. Daniels,Alvaro  Lozano-Robledo,Siegel Functions Modular Curves and Serre’s Uniformity Problem,University of Connecticut,UnitedStates,2013,0,0
173286,David  Posada,Amir H. Hirsa,Amyloid fibril formation in solution and at interfaces in shearing flows,Rensselaer Polytechnic Institute,UnitedStates,2013,0,0
173287,JoÃ«l  Goossens,Raymond  Devillers,Scheduling of Hard Real-Time Periodic Systems with Various Kinds of Deadline and Offset Constraints,Université Libre de Bruxelles,Belgium,1999,0,0
173288,Fabio  Tonini,Angelo  Vistoli,Stacks of ramified Galois covers,Scuola Normale Superiore di Pisa,Italy,2013,0,0
173289,Takeshi  Yamazaki,Kazuyuki  Tanaka,Model-theoretic studies on subsystems of second order arithmetic,Tohoku University,Japan,2000,2,2
173290,Takayuki  Kihara,Kazuyuki  Tanaka;Takeshi  Yamazaki,Effectively closed sets and degrees of unsolvability,Tohoku University,Japan,2011,0,0
173291,Giovanni  Barone,Paolo  Atzeni,A temporal model for sequences with interpolation functions,Università di Roma La Sapienza,Italy,1996,0,0
173292,Giovanni  Rumolo,Paolo  Atzeni,Tools for Reengineering and Managing Health-Care Processes,Università di Roma La Sapienza,Italy,1999,0,0
173293,Francesca  Bugiotti,Paolo  Atzeni,A model oriented approach to heterogeneity,Università degli Studi di Roma Tre,Italy,2012,0,0
173294,Pierluigi  Del Nostro,Paolo  Atzeni,Modeling and interoperability: a high level perspective,Università degli Studi di Roma Tre,Italy,2009,0,0
173295,Stefano  Paolozzi,Paolo  Atzeni,Interoperability of Semantic Annotations,Università degli Studi di Roma Tre,Italy,2009,0,0
173296,Dania  Zantout,Jim L. Brown,On the cuspidality of Maass-Gritsenko and mixed level lifts,Clemson University,UnitedStates,2013,0,0
173297,Peng  Wang,James   Cyrus McWilliams,Ageostrophic Instabilities of Interior Horizontal and Vertical Shear Flows,University of California Los Angeles,UnitedStates,2012,0,0
173298,Junhong  Liang,James   Cyrus McWilliams,The Ocean Under Strong Wind: Oceanic Responses to Mountain Gap Winds & Modeling the Bubbly Ocean,University of California Los Angeles,UnitedStates,2011,0,0
173299,Giorgio  Gianforme,Paolo  Atzeni,Metadata Management,Università degli Studi di Roma Tre,Italy,2009,0,0
173300,Daniele  Toti,Paolo  Atzeni,Model and Domain Independence: an Experience in Model Management and Information Extraction,Università degli Studi di Roma Tre,Italy,2012,0,0
173301,Lorenzo  Blanco,Paolo  Merialdo,Large scale extraction and integration of data from web sources,Università degli Studi di Roma Tre,Italy,2011,0,0
173302,Jack  Elston,Eric William Frew,Semi-Autonomous Small Unmanned Aircraft Systems for Sampling Tornadic Supercell Thunderstorms,University of Colorado Boulder,UnitedStates,2011,0,0
173303,Cory  Dixon,Eric William Frew,Controlled mobility of unmanned aircraft chains to optimize network capacity in realistic communication environments,University of Colorado Boulder,UnitedStates,2010,0,0
173304,Mirko  Bronzi,Paolo  Merialdo,Exploiting Information Redundancy to Collect Data from the Web,Università degli Studi di Roma Tre,Italy,2012,0,0
173305,Roberto  De Virgilio,Riccardo  Torlone,A General Methodology for Context-Aware Adaptation in Web Information Systems,Università degli Studi di Roma Tre,Italy,2006,0,0
173306,Paolo  Papotti,Riccardo  Torlone,Methods and Techniques for Data Model Translation,Università degli Studi di Roma Tre,Italy,2007,0,0
173307,Brice  DoumbÃ©,Alain  Miranville,,Université de Poitiers,France,2013,0,0
173308,Louis-FranÃ§ois  PrÃ©ville-Ratelle,FranÃ§ois  Bergeron,COMBINATOIRE DES ESPACES COINVARIANTS TRIVARIÉS DU GROUPE SYMÉTRIQUE,Université du Québec à Montréal,Canada,2012,0,0
173309,Adolfo  RodrÃ­guez,FranÃ§ois  Bergeron,Sl_k-Tilings and Laurent Polynomials,Université du Québec à Montréal,Canada,2013,0,0
173310,Joon-Sung  Yang,Nur Ali Touba,,University of Texas at Austin,UnitedStates,2009,0,0
173311,Rudajit  Datta,Nur Ali Touba,,University of Texas at Austin,UnitedStates,2011,0,0
173312,Muhammad Tauseef Rab,Nur Ali Touba,,University of Texas at Austin,UnitedStates,2013,0,0
173313,Kemal  Koyshibaev,Mark  Bashmakov,,Leningrad State University,Russia,1986,0,0
173314,Michael  Moeller,Martin  Burger;Stanley Joel Osher,Multiscale Methods for (Generalized) Sparse Recovery and Applications in High Dimensional Imaging,Westfälische Wilhelms-Universität Münster,Germany,2012,0,0
173315,Mira  Gonen,Avishai  Wool,Internet Topology and Communication Networks,Tel Aviv University,Israel,2008,0,0
173316,Tanbir  Ahmed,Clement Wing Hong Lam,Some Results in Extremal Combinatorics,Concordia University,Canada,2013,0,0
173317,Christopher Francis Schemel,Jose Luis Torero,Transport Effects on Calorimetry of Porous Wildland Fuels,University of Edinburgh,UnitedKingdom,2008,0,0
173318,Brad  Armendt,F. Brian (Frederick) Skyrms;Paul  Teller,The Foundations od Causal Decision Theory,University of Illinois at Chicago,UnitedStates,1983,0,0
173319,Douglas  Shrader,F. Brian (Frederick) Skyrms,Scientific Change: An Evolutionary Account of the Development of Science,University of Illinois at Chicago,UnitedStates,1979,0,0
173320,Reed B. Richter,F. Brian (Frederick) Skyrms,Rational Choice and Expected Utility,University of California Irvine,UnitedStates,1985,0,0
173321,Kevin  Zollman,F. Brian (Frederick) Skyrms,Network Epistemology,University of California Irvine,UnitedStates,2007,0,0
173322,Elliott  Wagner,F. Brian (Frederick) Skyrms,The Dynamics of Information Transfer,University of California Irvine,UnitedStates,2012,0,0
173323,Luca  Demangos,Laurent  Denis,Minoration de hauteurs canoniques et conjecture de Manin-Mumford,Université de Lille I,France,2012,0,0
173324,Paul Phat Ngo,Duminda  Wijesekera,Emergency Communications via Handheld Devices,George Mason University,UnitedStates,2013,0,0
173325,Pedro Fernando Morales AlmazÃ¡n,Klaus  Kirsten,Spectral Functions for Generalized Piston Configurations,Baylor University,UnitedStates,2012,0,0
173326,Jinliang  Wang,Shengqiang  Liu;Yasuhiro  Takeuchi,The Global Dynamic Behaviors Of Some Epidemic Models,Harbin Institute of Technology,China,2011,0,0
173327,Jianzhong  Su,Alexey Avgustinovich Tuzhilin,Investigation For Methods of Features Mining And Functional Analysis From High-Throughput Methylation Data,Harbin Institute of Technology,China,2013,0,0
173328,Pedram  Hassanzadeh,Philip Stephen Marcus,Baroclinic Vortices in Rotating Stratified Shearing Flows: Cyclones Anticyclones and Zombie Vortices,University of California Berkeley,UnitedStates,2013,0,0
173329,Kevin  Donegan,Chandra Mohan Gulati,Comparison of Experiments using Uncertainty Functions,University of Wollongong,Australia,1989,0,0
173330,Fabio  Gadducci,Ugo G. Montanari,On the algebraic approach to concurrent term rewriting,Università di Pisa,Italy,1996,1,1
173331,Andrea  Vandin,Alberto  Lluch Lafuente;Fabio  Gadducci,Specification and Analysis of Systems with Dynamic Structure,IMT Institute for Advanced Studies Lucca,Italy,2013,0,0
173332,Calin-Grigore  Ambrozie,Florian-Horia  Vasilescu,Observations on the Fredholm complexes,Institute of Mathematics of the Romanian Academy,Romania,1995,0,0
173333,Aynur  ÃÃ¶l,Khanlar R. Mamedov,Inverse problem of scattering theory for a class of Dirac equations system,Mersin University,Turkey,2009,0,0
173334,Nida Palamut KoÅar,Khanlar R. Mamedov,On inverse scattering problem of scattering theory for a class of second order differantial equations,Mersin University,Turkey,2009,0,0
173335,Jose  Navarro Garmendia,Juan Bautista Sancho de Salas,Divergence-free tensors associated to a metric,Universidad de Extremadura,Spain,2013,0,0
173336,Curtis  Boodoo,Donna Marie Giselle Comissiong;Balswroop S. Bhatt,Study of Flow in Porous Media with Applications,The University of the West Indies,Jamaica,2013,0,0
173337,Marco  Bacci,Paolo Maria  Mariano,Coarse-Grained Molecular Dynamics and Continuum Models for the Transport of Protein Molecules,Università degli Studi di Firenze,Italy,2013,0,0
173338,Whanki  Lee,Roman  Kossak,Resplendent models generated by indiscernibles,City University of New York,UnitedStates,2013,0,0
173339,Honglin  Min,Lee  Mosher,Hyperbolic graphs of surface groups,Rutgers University Newark,UnitedStates,2008,0,0
173340,Catherine  Pfaff,Lee  Mosher,Constructing and classifying fully irreducible outer automorphisms of free groups,Rutgers University New Brunswick,UnitedStates,2012,0,0
173341,Samuel  Alexander,Timothy John Carlson,The Theory of Several Knowing Machines,The Ohio State University,UnitedStates,2013,0,0
173342,Sebastian  Riedel,Peter Karl Friz,Topics in Gaussian rough paths theory,Technische Universität Berlin,Germany,2013,0,0
173343,Parwen  Parhat,William Fisher Rosenberger,Randomization tests for regression models in clinical trials,George Mason University,UnitedStates,2013,0,0
173344,Mehdi  Nikpour,Zeljko  Cuckovic,Toeplitzness of Composition Operators and Parametric Toeplitzness,University of Toledo,UnitedStates,2012,0,0
173345,Philipp  Schmalkoke,Michael  Plum;Roland  Schnaubelt,On the Spectral Properties of Dispersive Photonic Crystals,rer. nat. Karlsruher Institut für Technologie (KIT),Germany,2013,0,0
